date,idSession,Pitcher__id
2019-10-15 00:00:00,556,103006
2019-10-15 00:00:00,557,103006
2019-10-15 00:00:00,558,103006
2019-10-15 00:00:00,559,103006
2019-10-15 00:00:00,560,103006
2019-10-15 00:00:00,561,103006
2019-10-02 00:00:00,562,103006
2019-10-02 00:00:00,563,103006
2019-10-02 00:00:00,564,103006
2019-10-02 00:00:00,565,103006
2019-10-02 00:00:00,566,103006
2019-10-02 00:00:00,567,103006
2019-10-02 00:00:00,568,103006
2019-10-02 00:00:00,569,103006
2019-10-02 00:00:00,570,103006
2019-10-02 00:00:00,571,103006
2019-10-02 00:00:00,572,103006
2019-10-02 00:00:00,573,103006
2019-10-02 00:00:00,574,103006
2019-10-02 00:00:00,575,103006
2019-10-02 00:00:00,576,103006
2019-10-02 00:00:00,577,103006
2019-10-02 00:00:00,578,103006
2019-10-02 00:00:00,579,103006
2019-09-25 00:00:00,580,103006
2019-09-25 00:00:00,581,103006
2019-09-25 00:00:00,582,103006
2019-09-25 00:00:00,583,103006
2019-09-25 00:00:00,584,103006
2019-09-25 00:00:00,585,103006
2019-09-25 00:00:00,586,103006
2019-09-25 00:00:00,587,103006
2019-09-25 00:00:00,588,103006
2019-09-25 00:00:00,589,103006
2019-09-25 00:00:00,590,103006
2019-09-25 00:00:00,591,103006
2019-09-25 00:00:00,592,103006
2019-09-25 00:00:00,593,103006
2019-09-25 00:00:00,594,103006
2019-09-25 00:00:00,595,103006
2019-09-25 00:00:00,596,103006
2019-10-15 00:00:00,597,103109
2019-10-15 00:00:00,598,103109
2019-10-15 00:00:00,599,103109
2019-10-15 00:00:00,600,103109
2019-10-15 00:00:00,601,103109
2019-10-15 00:00:00,602,103109
2019-10-15 00:00:00,603,103109
2019-10-15 00:00:00,604,103109
2019-10-15 00:00:00,605,103109
2019-10-15 00:00:00,606,103109
2019-10-15 00:00:00,607,103109
2019-10-15 00:00:00,608,103109
2019-10-15 00:00:00,609,103109
2019-10-15 00:00:00,610,103109
2019-10-15 00:00:00,611,103109
2019-10-15 00:00:00,612,103109
2019-10-15 00:00:00,613,103109
2019-10-15 00:00:00,614,103109
2019-10-01 00:00:00,615,103109
2019-10-01 00:00:00,616,103109
2019-10-01 00:00:00,617,103109
2019-10-01 00:00:00,618,103109
2019-10-01 00:00:00,619,103109
2019-10-01 00:00:00,620,103109
2019-10-01 00:00:00,621,103109
2019-10-01 00:00:00,622,103109
2019-10-01 00:00:00,623,103109
2019-10-01 00:00:00,624,103109
2019-10-01 00:00:00,625,103109
2019-10-01 00:00:00,626,103109
2019-10-01 00:00:00,627,103109
2019-10-01 00:00:00,628,103109
2019-10-01 00:00:00,629,103109
2019-10-01 00:00:00,630,103109
2019-10-01 00:00:00,631,103109
2019-10-01 00:00:00,632,103109
2019-10-01 00:00:00,633,103109
2019-10-01 00:00:00,634,103109
2019-10-01 00:00:00,635,103109
2019-10-01 00:00:00,636,103109
2019-10-01 00:00:00,637,103109
2019-10-01 00:00:00,638,103109
2019-10-01 00:00:00,639,103109
2019-10-01 00:00:00,640,103109
2019-10-01 00:00:00,641,103109
2019-10-01 00:00:00,642,103109
2019-10-01 00:00:00,643,103109
2019-10-01 00:00:00,644,103109
2019-10-01 00:00:00,645,103109
2019-10-01 00:00:00,646,103109
2019-10-01 00:00:00,647,103109
2019-10-01 00:00:00,648,103109
2019-09-19 00:00:00,649,103155
2019-09-19 00:00:00,650,103155
2019-09-19 00:00:00,651,103155
2019-09-19 00:00:00,652,103155
2019-09-19 00:00:00,653,103155
2019-09-19 00:00:00,654,103155
2019-09-19 00:00:00,655,103155
2019-09-19 00:00:00,656,103155
2019-09-19 00:00:00,657,103155
2019-09-19 00:00:00,658,103155
2019-09-19 00:00:00,659,103155
2019-09-19 00:00:00,660,103155
2019-09-19 00:00:00,661,103155
2019-09-19 00:00:00,662,103155
2019-09-19 00:00:00,663,103155
2019-10-16 00:00:00,664,103232
2019-10-16 00:00:00,665,103232
2019-10-16 00:00:00,666,103232
2019-10-16 00:00:00,667,103232
2019-10-16 00:00:00,668,103232
2019-10-16 00:00:00,669,103232
2019-10-16 00:00:00,670,103232
2019-10-16 00:00:00,671,103232
2019-10-16 00:00:00,672,103232
2019-10-16 00:00:00,673,103232
2019-10-16 00:00:00,674,103232
2019-10-16 00:00:00,675,103232
2019-10-16 00:00:00,676,103232
2019-10-16 00:00:00,677,103232
2019-10-16 00:00:00,678,103232
2019-10-16 00:00:00,679,103232
2019-10-16 00:00:00,680,103232
2019-10-16 00:00:00,681,103232
2019-10-16 00:00:00,682,103232
2019-10-16 00:00:00,683,103232
2019-10-16 00:00:00,684,103232
2019-10-16 00:00:00,685,103232
2019-10-16 00:00:00,686,103232
2019-10-16 00:00:00,687,103232
2019-10-16 00:00:00,688,103232
2019-10-16 00:00:00,689,103232
2019-10-16 00:00:00,690,103232
2019-10-16 00:00:00,691,103232
2019-10-16 00:00:00,692,103232
2019-10-16 00:00:00,693,103232
2019-10-16 00:00:00,694,103232
2019-10-04 00:00:00,695,103232
2019-10-04 00:00:00,696,103232
2019-10-04 00:00:00,697,103232
2019-10-04 00:00:00,698,103232
2019-10-04 00:00:00,699,103232
2019-10-04 00:00:00,700,103232
2019-10-04 00:00:00,701,103232
2019-10-04 00:00:00,702,103232
2019-10-04 00:00:00,703,103232
2019-10-04 00:00:00,704,103232
2019-10-04 00:00:00,705,103232
2019-10-04 00:00:00,706,103232
2019-10-04 00:00:00,707,103232
2019-10-04 00:00:00,708,103232
2019-10-04 00:00:00,709,103232
2019-10-04 00:00:00,710,103232
2019-10-04 00:00:00,711,103232
2019-10-04 00:00:00,712,103232
2019-10-04 00:00:00,713,103232
2019-10-04 00:00:00,714,103232
2019-10-04 00:00:00,715,103232
2019-10-04 00:00:00,716,103232
2019-10-04 00:00:00,717,103232
2019-10-04 00:00:00,718,103232
2019-10-04 00:00:00,719,103232
2019-10-04 00:00:00,720,103232
2019-10-04 00:00:00,721,103232
2019-10-04 00:00:00,722,103232
2019-10-04 00:00:00,723,103232
2019-10-04 00:00:00,724,103232
2019-10-04 00:00:00,725,103232
2019-10-04 00:00:00,726,103232
2019-10-04 00:00:00,727,103232
2019-10-04 00:00:00,728,103232
2019-09-25 00:00:00,729,103232
2019-09-25 00:00:00,730,103232
2019-09-25 00:00:00,731,103232
2019-09-25 00:00:00,732,103232
2019-09-25 00:00:00,733,103232
2019-09-25 00:00:00,734,103232
2019-09-25 00:00:00,735,103232
2019-09-25 00:00:00,736,103232
2019-09-25 00:00:00,737,103232
2019-09-25 00:00:00,738,103232
2019-09-25 00:00:00,739,103232
2019-09-25 00:00:00,740,103232
2019-09-25 00:00:00,741,103232
2019-09-25 00:00:00,742,103232
2019-09-25 00:00:00,743,103232
2019-09-25 00:00:00,744,103232
2019-09-25 00:00:00,745,103232
2019-09-25 00:00:00,746,103232
2019-09-25 00:00:00,747,103232
2019-09-25 00:00:00,748,103232
2019-09-25 00:00:00,749,103232
2019-09-25 00:00:00,750,103232
2019-09-25 00:00:00,751,103232
2019-09-25 00:00:00,752,103232
2019-09-25 00:00:00,753,103232
2019-09-25 00:00:00,754,103232
2019-09-25 00:00:00,755,103232
2019-09-25 00:00:00,756,103232
2019-09-25 00:00:00,757,103232
2019-09-25 00:00:00,758,103232
2019-09-25 00:00:00,759,103232
2019-09-25 00:00:00,760,103232
2019-09-25 00:00:00,761,103232
2019-09-25 00:00:00,762,103232
2019-09-25 00:00:00,763,103232
2019-09-25 00:00:00,764,103232
2019-09-25 00:00:00,765,103232
2019-10-01 00:00:00,766,103268
2019-10-01 00:00:00,767,103268
2019-10-01 00:00:00,768,103268
2019-10-01 00:00:00,769,103268
2019-10-01 00:00:00,770,103268
2019-10-01 00:00:00,771,103268
2019-10-01 00:00:00,772,103268
2019-10-01 00:00:00,773,103268
