session_pitch_id,releaseHeight,horizontalBreak,spinClockTiltHour,date,szx,szy,selected,verticalBreak,_hour,videoPointerID,speed,no,pitchType,_minute,spinConfidence,spinEfficiency,releaseSide,trueSpin,date_original,_month,_milisecond,strike,sessionID,_day,truespin,_year,pitch_id,spin,launchAngle,_second,spinAxis,releaseExtension,rifleSpin,gyroDegree,mode,_id,spinClockTiltMinute,horizontalAngle,memo
1843,6.058327174562988,0,1,2019-11-01 00:00:00,-25.2,9.7,False,0,18,,77.1,86,6,38,0,0,-1.53131135403363,0,2019-11-01T18:38:59.000Z,11,0,N,75,1,0,2019,1572633539,1521,-1.2261101,59,0,0,-522.3079,-90.0,1,105179,30,0.7,
1844,6.120053979118755,6.5,7,2019-11-01 00:00:00,18.4,3.7,False,-10,18,,71.9,87,3,38,0.9226036,53.1,-1.5842620299671335,1072,2019-11-01T18:38:38.000Z,11,0,N,75,1,1072,2019,1572633518,2019,-0.4131918,38,04h:44m,0,-1710.821,-57.9,1,105179,16,2.5,
1845,6.201512082917112,0,11,2019-11-01 00:00:00,2.1,22.8,False,0,18,,81.2,88,0,38,0,0,-1.629701380429902,0,2019-11-01T18:38:15.000Z,11,0,Y,75,1,0,2019,1572633495,2185,-2.58647442,15,0,0,597.852661,90.0,1,105179,44,3.4,
1846,6.111978782256087,-12.7,1,2019-11-01 00:00:00,-11.9,12.1,False,12.2,18,,75.9,89,6,37,0.8479524,99.2,-1.55133235143939,1443,2019-11-01T18:37:54.000Z,11,0,N,75,1,1443,2019,1572633474,1454,-2.928893,54,10h:26m,0,-182.809372,-7.2,1,105179,34,2.1,
1847,6.089813591933682,6.2,7,2019-11-01 00:00:00,17.2,12.4,False,-10.4,18,,69.8,90,3,37,0.762561738,57.3,-1.5273697529777701,1043,2019-11-01T18:37:19.000Z,11,0,N,75,1,1043,2019,1572633439,1821,0.2984537,19,04h:54m,0,-1492.21655,-55.0,1,105179,6,1.5,
1848,6.210234950384439,-12.7,1,2019-11-01 00:00:00,-1.5,22.6,False,14.3,18,,81.2,91,0,36,0.8648305,93,-1.5331755896007682,1943,2019-11-01T18:36:59.000Z,11,0,Y,75,1,1943,2019,1572633419,2090,-2.446247,59,10h:38m,0,-770.416443,-21.6,1,105179,22,3.0,
1849,6.086477076180579,-13.9,1,2019-11-01 00:00:00,-8.7,35.9,False,9.4,18,,76.2,92,6,36,0.8695821,96.8,-1.5832618724852983,1370,2019-11-01T18:36:40.000Z,11,0,Y,75,1,1370,2019,1572633400,1416,-0.63751024,40,10h:08m,0,-357.447174,-14.6,1,105179,52,2.2,
1850,5.99337336868998,-13.7,1,2019-11-01 00:00:00,-4.7,8.8,False,10.2,18,,74.3,93,6,36,0.9483258,99.7,-1.7402582047449302,1325,2019-11-01T18:36:22.000Z,11,0,N,75,1,1325,2019,1572633382,1329,-2.42571187,22,10h:12m,0,-96.9494247,-4.2,1,105179,48,2.7,
1851,6.1957276340894225,-14.2,1,2019-11-01 00:00:00,-12.7,31.5,False,10.5,18,,75.9,94,6,36,0.8762262,100,-1.58554396566462,1446,2019-11-01T18:36:00.000Z,11,0,N,75,1,1446,2019,1572633360,1447,-1.13802207,0,10h:12m,0,-35.93093,-1.4,1,105179,48,2.0,
1852,6.181121334854622,0,5,2019-11-01 00:00:00,15.1,-1.8,False,0,18,,69.7,95,3,35,0,0,-1.5097813507200646,0,2019-11-01T18:35:37.000Z,11,0,N,75,1,0,2019,1572633337,1846,-0.827437162,37,0,0,-1767.47144,-90.0,1,105179,44,1.7,
1853,6.1372395762577385,-12.2,1,2019-11-01 00:00:00,-0.9,20.2,False,14.3,18,,78.7,96,0,35,0.925336838,94.4,-1.5432462917158132,1877,2019-11-01T18:35:15.000Z,11,0,Y,75,1,1877,2019,1572633315,1987,-2.41335845,15,10h:42m,0,-653.236267,-19.2,1,105179,18,2.8,
1854,0,0,12,2019-11-01 00:00:00,0,0,False,0,18,,0,97,6,34,0,0,0,0,2019-11-01T18:34:04.000Z,11,0,N,75,1,0,2019,1572633244,0,0,4,0,0,0,0,1,105179,0,0,
1855,5.9538582767664,-14.3,1,2019-11-01 00:00:00,-19,22.3,False,10.5,18,,76.4,98,6,33,0.984847665,99.7,-1.6139086933980231,1507,2019-11-01T18:33:58.000Z,11,0,N,75,1,1507,2019,1572633238,1511,-1.21761632,58,10h:10m,0,-107.529984,-4.1,1,105179,50,1.3,
1856,6.1975075553519705,5,7,2019-11-01 00:00:00,10.7,3.8,False,-9.4,18,,67.9,99,3,33,0.8094026,49,-1.6182856619086132,896,2019-11-01T18:33:38.000Z,11,0,N,75,1,896,2019,1572633218,1827,-0.367253482,38,04h:58m,0,-1592.83521,-60.6,1,105179,2,1.4,
1857,6.26744521950027,-14.1,1,2019-11-01 00:00:00,-3.2,41.1,False,12.9,18,,78.2,100,0,33,0.8109789,92.3,-1.77727854600855,1894,2019-11-01T18:33:21.000Z,11,0,Y,75,1,1894,2019,1572633201,2052,-1.0596323,21,10h:26m,0,-788.644348,-22.6,1,105179,34,2.5,
1858,6.113082489606846,0,11,2019-11-01 00:00:00,-10.9,43.9,False,0,18,,77,101,0,32,0,0,-1.7692702126630442,0,2019-11-01T18:32:58.000Z,11,0,N,75,1,0,2019,1572633178,2672,-0.3162025,58,0,0,-2189.1748,-90.0,1,105179,42,2.4,
1859,6.282763690652163,-12.6,1,2019-11-01 00:00:00,13,20.5,False,14.6,18,,73.9,102,0,32,0.881890357,95.4,-1.79561056703379,1778,2019-11-01T18:32:27.000Z,11,0,N,75,1,1778,2019,1572633147,1864,-1.91064048,27,10h:40m,0,-560.122131,-17.5,1,105179,20,4.6,
1860,5.748390461493459,-13.6,1,2019-10-16 00:00:00,-1.8,23,False,11.4,16,,84.2,103,0,56,0.796366155,87.7,-2.7041156799632744,1866,2019-10-16T16:56:07.000Z,10,0,Y,76,16,1866,2019,1571244967,2129,-1.77429819,7,10h:24m,0,-1023.81677,-28.8,1,105179,36,4.7,
1861,5.897147449908546,-13.2,1,2019-10-16 00:00:00,-0.1,18.2,False,12.9,16,,78.4,104,6,55,0.7900262,99.9,-2.6675908833198303,1616,2019-10-16T16:55:48.000Z,10,0,Y,76,16,1616,2019,1571244948,1617,-1.76680815,48,10h:28m,0,-58.56467,-2.1,1,105179,32,4.9,
1862,5.749510573043718,-13.6,1,2019-10-16 00:00:00,-15,21.9,False,12.7,16,,77.6,105,6,55,0.8181701,100,-2.6692311228236356,1626,2019-10-16T16:55:20.000Z,10,0,N,76,16,1626,2019,1571244920,1626,-1.25266433,20,10h:26m,0,13.4580545,0.5,1,105179,34,3.4,
1863,5.719093447013232,0,1,2019-10-16 00:00:00,-15.7,-2.8,False,0,16,,78,106,6,54,0,0,-2.5485510799892834,0,2019-10-16T16:54:59.000Z,10,0,N,76,16,0,2019,1571244899,1684,-2.63851333,59,0,0,317.2332,90.0,1,105179,32,2.8,
1864,5.81834416894887,-13.2,1,2019-10-16 00:00:00,-7.7,29.4,False,13.1,16,,79.9,107,6,54,0.8397743,100,-2.6451840591387903,1628,2019-10-16T16:54:33.000Z,10,0,Y,76,16,1628,2019,1571244873,1628,-1.47121358,33,10h:28m,0,26.9083366,0.9,1,105179,32,3.8,
1865,5.842834884209194,-12,1,2019-10-16 00:00:00,12.9,25.2,False,14.5,16,,83.2,108,0,54,0.8829297,94,-2.48503117175625,1964,2019-10-16T16:54:16.000Z,10,0,N,76,16,1964,2019,1571244856,2089,-1.89703548,16,10h:44m,0,-712.137939,-19.9,1,105179,16,5.2,
1866,5.7382830795883315,-12.2,1,2019-10-16 00:00:00,-7.1,17.8,False,13.2,16,,79.8,109,6,53,0.7989733,100,-2.69148228755562,1593,2019-10-16T16:53:55.000Z,10,0,Y,76,16,1593,2019,1571244835,1594,-1.51753545,55,10h:34m,0,-26.81313,-1.0,1,105179,26,4.1,
1867,5.6241010584174,-14.5,1,2019-10-16 00:00:00,-8.1,26,False,11,16,,79.7,110,6,53,0.862985551,100,-2.6614308931529864,1600,2019-10-16T16:53:25.000Z,10,0,Y,76,16,1600,2019,1571244805,1600,-1.18405366,25,10h:12m,0,3.35654426,0.1,1,105179,48,3.9,
1868,5.857215067958085,-14.2,1,2019-10-16 00:00:00,-0.9,11.9,False,12.1,16,,83.8,111,0,53,0.7705157,92.8,-2.7689283014528656,1967,2019-10-16T16:53:11.000Z,10,0,N,76,16,1967,2019,1571244791,2121,-2.69349384,11,10h:26m,0,-792.629,-21.9,1,105179,34,5.0,
1869,5.852754503646843,-13.2,1,2019-10-16 00:00:00,-20,13.1,False,12.7,16,,77.2,112,6,52,0.840887964,99.8,-2.635925200857,1578,2019-10-16T16:52:47.000Z,10,0,N,76,16,1578,2019,1571244767,1581,-1.91685545,47,10h:26m,0,-97.37699,-3.5,1,105179,34,2.8,
1870,5.93465456938813,-12.4,1,2019-10-16 00:00:00,-7,28.1,False,11.8,16,,83.9,113,0,52,0.8265833,87,-2.7908179176278702,1740,2019-10-16T16:52:27.000Z,10,0,Y,76,16,1740,2019,1571244747,1999,-1.88140881,27,10h:32m,0,-985.1354,-29.5,1,105179,28,4.0,
1871,5.7641010586302,-12.6,1,2019-10-16 00:00:00,-4,15.1,False,13,16,,79.8,114,6,51,0.870617449,98,-2.6563418675547,1566,2019-10-16T16:51:30.000Z,10,0,Y,76,16,1566,2019,1571244690,1598,-2.562047,30,10h:28m,0,316.186584,11.4,1,105179,32,3.9,
1872,5.86877658372369,-12.9,1,2019-10-16 00:00:00,3,28,False,13.9,16,,84.1,115,6,51,0.8236128,95.5,-2.61897211684173,1970,2019-10-16T16:51:06.000Z,10,0,Y,76,16,1970,2019,1571244666,2063,-1.84831965,6,10h:38m,0,-610.720032,-17.2,1,105179,22,4.8,
1873,5.713272613671052,0,1,2019-10-16 00:00:00,35.7,16.6,False,0,16,,77.6,116,6,50,0,0,-2.522933074701,0,2019-10-16T16:50:30.000Z,10,0,N,76,16,0,2019,1571244630,1599,-2.0185554,30,0,0,59.40838,90.0,1,105179,48,7.8,
1874,5.693361754060734,-13.6,1,2019-10-16 00:00:00,-4.2,19.1,False,12.3,16,,81.1,117,6,50,0.890266836,100,-2.7918923926951202,1652,2019-10-16T16:50:10.000Z,10,0,Y,76,16,1652,2019,1571244610,1653,-2.099368,10,10h:24m,0,13.00756,0.5,1,105179,36,4.1,
1875,5.646594792047391,-13.1,1,2019-10-16 00:00:00,-17.6,28.6,False,12.6,16,,80,118,6,49,0.828689,99.8,-2.79916568666943,1599,2019-10-16T16:49:50.000Z,10,0,N,76,16,1599,2019,1571244590,1603,-1.102431,50,10h:28m,0,-109.833488,-3.9,1,105179,32,3.2,
1876,5.7139271740395,-13.3,1,2019-10-16 00:00:00,-3.9,20,False,13.1,16,,79.3,119,6,49,0.7723334,99.9,-2.63798950532208,1640,2019-10-16T16:49:31.000Z,10,0,Y,76,16,1640,2019,1571244571,1642,-1.40405107,31,10h:28m,0,-75.37548,-2.6,1,105179,32,4.5,
1877,5.794047449751834,-12.2,1,2019-10-16 00:00:00,9.7,22.3,False,14.1,16,,85.4,120,0,49,0.878810942,94.6,-2.6347992166033203,1993,2019-10-16T16:49:11.000Z,10,0,Y,76,16,1993,2019,1571244551,2108,-2.10882521,11,10h:42m,0,-684.737549,-19.0,1,105179,18,5.1,
1878,5.732856471968535,-12.8,1,2019-10-16 00:00:00,-0.8,21.8,False,14.3,16,,82.9,121,0,48,0.8619496,95,-3.11274902047941,2012,2019-10-16T16:48:52.000Z,10,0,Y,76,16,2012,2019,1571244532,2119,-1.81219852,52,10h:38m,0,-664.4429,-18.3,1,105179,22,4.8,
1879,5.974524779422485,-12.2,1,2019-10-16 00:00:00,-7.2,10.7,False,14.1,16,,81.6,122,0,48,0.8893722,92.5,-2.8262606178129768,1904,2019-10-16T16:48:32.000Z,10,0,N,76,16,1904,2019,1571244512,2058,-2.99967766,32,10h:40m,0,-783.295044,-22.4,1,105179,20,3.8,
1880,5.825619529852317,-12.7,1,2019-10-16 00:00:00,8.2,16.2,False,14.2,16,,81.7,123,0,48,0.822819769,94.4,-2.60439140815815,1963,2019-10-16T16:48:12.000Z,10,0,Y,76,16,1963,2019,1571244492,2079,-2.40065551,12,10h:40m,0,-684.8002,-19.2,1,105179,20,5.3,
1881,5.8486666755566405,-13.1,1,2019-10-16 00:00:00,9.5,20.5,False,11.6,16,,80.3,124,0,47,0.8534365,88.8,-2.63386024022394,1762,2019-10-16T16:47:54.000Z,10,0,Y,76,16,1762,2019,1571244474,1986,-1.96396792,54,10h:28m,0,-914.7372,-27.4,1,105179,32,5.3,
1882,5.944873007723872,-14.2,1,2019-10-16 00:00:00,-17.4,33.1,False,12.1,16,,81.7,125,0,47,0.7697798,92.8,-2.90754856084992,1850,2019-10-16T16:47:37.000Z,10,0,N,76,16,1850,2019,1571244457,1993,-1.40024137,37,10h:22m,0,-743.7,-21.9,1,105179,38,3.6,
1883,5.933442135003084,-12.9,1,2019-10-02 00:00:00,10.6,21.4,False,14,16,,84.2,126,0,22,0.94990766,92.8,-2.232709819666685,2070,2019-10-02T16:22:34.000Z,10,0,Y,77,2,2070,2019,1570033354,2231,-2.50470328,34,10h:38m,0,-832.992249,-21.9,1,105179,22,4.5,
1884,5.889154011576186,-14.1,1,2019-10-02 00:00:00,0.9,29.5,False,11.3,16,,82.8,127,0,22,0.8674173,87.7,-2.2568498951626954,1910,2019-10-02T16:22:23.000Z,10,0,Y,77,2,1910,2019,1570033343,2178,-1.7716924,23,10h:22m,0,-1046.54944,-28.7,1,105179,38,3.6,
1885,6.1628629358767375,5.1,7,2019-10-02 00:00:00,-2.4,-6.2,False,-9.2,16,,71.8,128,3,21,0.927546263,50.2,-2.00122408440669,963,2019-10-02T16:21:50.000Z,10,0,N,77,2,963,2019,1570033310,1917,-2.002689,50,04h:52m,0,-1657.391,-59.8,1,105179,8,1.3,
1886,6.1872746157038705,5.7,6,2019-10-02 00:00:00,-14.9,21.5,False,-10.6,16,,68.8,129,3,21,0.9333674,58.5,-2.02984744403025,1004,2019-10-02T16:21:34.000Z,10,0,N,77,2,1004,2019,1570033294,1716,1.06532884,34,05h:02m,0,-1391.14539,-54.2,1,105179,58,0.3,
1887,6.19762369708443,5.5,7,2019-10-02 00:00:00,-0.4,12.3,False,-6.8,16,,71.7,130,3,21,0.94231087,39.2,-2.1342315255537434,788,2019-10-02T16:21:15.000Z,10,0,N,77,2,788,2019,1570033275,2012,-0.4313243,15,04h:32m,0,-1851.32385,-66.9,1,105179,28,1.8,
1888,6.111944759946324,-13.2,1,2019-10-02 00:00:00,3.4,28.2,False,14.2,16,,82.9,131,0,20,0.9208975,94.8,-1.9364066827333646,2046,2019-10-02T16:20:55.000Z,10,0,Y,77,2,2046,2019,1570033255,2158,-2.04974318,55,10h:36m,0,-687.0423,-18.6,1,105179,24,3.7,
1889,6.012467988141577,-12.7,1,2019-10-02 00:00:00,-12,22.2,False,13.2,16,,82.4,132,6,20,0.976971447,92.2,-2.28738878300439,1906,2019-10-02T16:20:37.000Z,10,0,N,77,2,1906,2019,1570033237,2067,-2.08721042,37,10h:34m,0,-800.1383,-22.8,1,105179,26,2.4,
1890,5.7678065376384575,-13,1,2019-10-02 00:00:00,-19.8,17.8,False,12.4,16,,75.4,133,6,20,0.85516876,99.7,-2.63913747120309,1501,2019-10-02T16:20:19.000Z,10,0,N,77,2,1501,2019,1570033219,1506,-0.81095,19,10h:26m,0,-116.255737,-4.4,1,105179,34,2.2,
1891,5.7988291426724885,-12.6,1,2019-10-02 00:00:00,-10.1,2.6,False,12.8,16,,73.4,134,0,19,0.7952712,98.3,-2.389260010193355,1482,2019-10-02T16:19:56.000Z,10,0,N,77,2,1482,2019,1570033196,1507,-1.62654519,56,10h:28m,0,274.455933,10.5,1,105179,32,2.9,
1892,6.069149090589936,-12.9,1,2019-10-02 00:00:00,-0.6,34.3,False,14.2,16,,81.5,135,0,19,0.8580186,92.4,-2.0887941304715554,1991,2019-10-02T16:19:37.000Z,10,0,Y,77,2,1991,2019,1570033177,2154,-1.63025546,37,10h:38m,0,-821.2434,-22.4,1,105179,22,3.5,
1893,6.032513755888582,7.3,7,2019-10-02 00:00:00,-9.4,19.7,False,-9.8,16,,68.3,136,3,19,0.9350395,55,-2.33922342875247,1070,2019-10-02T16:19:21.000Z,10,0,Y,77,2,1070,2019,1570033161,1945,1.576814,21,04h:46m,0,-1623.70886,-56.6,1,105179,14,1.0,
1894,6.182174976588508,4.7,7,2019-10-02 00:00:00,-2.7,-3.6,False,-8.7,16,,68.2,137,3,19,0.938782454,47,-2.13222506885778,838,2019-10-02T16:19:04.000Z,10,0,N,77,2,838,2019,1570033144,1783,-0.7260825,4,04h:56m,0,-1573.5282,-62.0,1,105179,4,1.4,
1895,5.9271464985105755,5,7,2019-10-02 00:00:00,-2.1,15.8,False,-7,16,,67.5,138,4,18,0.8215981,38,-2.5343161685503235,717,2019-10-02T16:18:44.000Z,10,0,Y,77,2,717,2019,1570033124,1888,0.129958645,44,04h:42m,0,-1746.19922,-67.7,1,105179,18,2.2,
1896,5.751813427377927,0,3,2019-10-02 00:00:00,-23.8,6.5,False,0,16,,68.3,139,4,18,0,0,-2.61087139504464,0,2019-10-02T16:18:23.000Z,10,0,N,77,2,0,2019,1570033103,1309,0.6883182,23,0,0,729.16925,90.0,1,105179,28,-0.6,
1897,5.986638919860846,5.2,7,2019-10-02 00:00:00,0.4,-11.2,False,-5.8,16,,71.1,140,4,18,0.9230714,39.2,-2.2142845932607256,751,2019-10-02T16:18:00.000Z,10,0,N,77,2,751,2019,1570033080,1915,-2.38125658,0,04h:22m,0,-1761.90454,-66.9,1,105179,38,1.6,
1898,5.8978149695946005,6.4,7,2019-10-02 00:00:00,-5.8,10.4,False,-7,16,,67.6,141,0,17,0.82748425,41.5,-2.474756696675016,815,2019-10-02T16:17:44.000Z,10,0,N,77,2,815,2019,1570033064,1961,1.31163347,44,04h:34m,0,-1783.62891,-65.4,1,105179,26,1.5,
1899,6.003697515687301,-13,1,2019-10-02 00:00:00,-21.1,41.1,False,14.2,16,,79.2,142,0,17,0.946610451,94.9,-2.316114278454877,1948,2019-10-02T16:17:26.000Z,10,0,N,77,2,1948,2019,1570033046,2053,-0.2110195,26,10h:34m,0,-648.738953,-18.4,1,105179,26,1.9,
1900,6.1147670696619,-12.7,1,2019-10-02 00:00:00,-19.4,18.9,False,14.5,16,,79.4,143,0,17,0.9016282,94.6,-2.2448740191602403,1960,2019-10-02T16:17:08.000Z,10,0,N,77,2,1960,2019,1570033028,2071,-1.95562065,8,10h:38m,0,-670.5605,-18.9,1,105179,22,1.9,
1901,6.05068770604744,-12.9,1,2019-10-02 00:00:00,6.6,16.3,False,14.1,16,,79.9,144,0,16,0.912530959,94.8,-2.0672395044545397,1885,2019-10-02T16:16:51.000Z,10,0,Y,77,2,1885,2019,1570033011,1987,-2.49735713,51,10h:38m,0,-630.8904,-18.5,1,105179,22,4.2,
1902,6.132780980450437,-13,1,2019-10-02 00:00:00,-1,30.6,False,14.4,16,,79.7,145,0,16,0.9038793,95.1,-2.27211876985782,1994,2019-10-02T16:16:34.000Z,10,0,Y,77,2,1994,2019,1570032994,2097,-1.413579,34,10h:38m,0,-649.4933,-18.0,1,105179,22,3.8,
1903,6.086974549934617,-13.5,1,2019-10-02 00:00:00,-1.7,19.1,False,13.5,16,,77.6,146,0,16,0.8291581,96,-2.113701948750885,1836,2019-10-02T16:16:19.000Z,10,0,Y,77,2,1836,2019,1570032979,1912,-1.52711868,19,10h:30m,0,-533.547058,-16.2,1,105179,30,3.8,
1904,5.8664960719092,-12.6,1,2019-09-25 00:00:00,3.4,28.2,False,13.5,17,,80.4,147,0,41,0.8965181,94.2,-2.1907096489991704,1907,2019-09-25T17:41:42.000Z,9,0,Y,78,25,1907,2019,1569433302,2024,-1.12273312,42,10h:36m,0,-679.114868,-19.6,1,105179,24,4.1,
1905,5.6654531582177885,-14.8,1,2019-09-25 00:00:00,-21.3,29.3,False,10.8,17,,74.5,148,6,41,0.891389966,100,-2.31390584341215,1505,2019-09-25T17:41:23.000Z,9,0,N,78,25,1505,2019,1569433283,1505,0.0948050246,23,10h:10m,0,4.162817,0.2,1,105179,50,2.3,
1906,5.659510310439726,-14.2,1,2019-09-25 00:00:00,-7.2,23.7,False,10.1,17,,73.8,149,6,41,0.9040896,100,-2.4246259879374,1358,2019-09-25T17:41:02.000Z,9,0,Y,78,25,1358,2019,1569433262,1358,0.0214480869,2,10h:10m,0,10.6432743,0.4,1,105179,50,3.3,
1907,5.701443971920788,-14.1,1,2019-09-25 00:00:00,-15.9,19.6,False,9.5,17,,74.7,150,6,40,0.8290006,100,-2.0847891993631054,1330,2019-09-25T17:40:36.000Z,9,0,N,78,25,1330,2019,1569433236,1330,-0.07769614,36,10h:06m,0,7.288177,0.3,1,105179,54,2.1,
1908,5.885818283224659,-12.3,1,2019-09-25 00:00:00,3.3,23.6,False,14.2,17,,80.1,151,0,40,0.9097825,94.6,-2.13547145993883,1889,2019-09-25T17:40:14.000Z,9,0,Y,78,25,1889,2019,1569433214,1997,-1.4897691,14,10h:40m,0,-648.7902,-19.0,1,105179,20,3.9,
1909,5.883364083745864,-11.9,1,2019-09-25 00:00:00,-7.5,35.8,False,13.8,17,,79.8,152,0,39,0.8400534,93.5,-1.9773559741341902,1805,2019-09-25T17:39:54.000Z,9,0,Y,78,25,1805,2019,1569433194,1932,-0.199648917,54,10h:40m,0,-687.436646,-20.8,1,105179,20,3.0,
1910,5.898705225501465,-12.7,1,2019-09-25 00:00:00,21.2,21.2,False,14.1,17,,82,153,0,38,0.8273942,93.7,-2.17048130251173,2044,2019-09-25T17:38:35.000Z,9,0,N,78,25,2044,2019,1569433115,2181,-1.96837473,35,10h:40m,0,-760.304565,-20.4,1,105179,20,5.9,
1911,5.800688460260616,-13.7,1,2019-09-25 00:00:00,4.3,31.5,False,10,17,,79.9,154,5,38,0.874088466,86.1,-1.87427067214023,1684,2019-09-25T17:38:11.000Z,9,0,Y,78,25,1684,2019,1569433091,1954,-0.565694034,11,10h:16m,0,-992.3334,-30.5,1,105179,44,4.0,
1912,5.663639608346265,-13.5,1,2019-09-25 00:00:00,-6.4,27.7,False,10.6,17,,80.6,155,5,37,0.86570394,85.4,-2.3191044851523355,1756,2019-09-25T17:37:33.000Z,9,0,Y,78,25,1756,2019,1569433053,2055,-0.691045463,33,10h:20m,0,-1067.47083,-31.3,1,105179,40,3.5,
1913,5.917718086422753,-13.3,1,2019-09-25 00:00:00,-5.1,25.4,False,14,17,,79.6,156,0,37,0.877263367,95.1,-2.18579691933291,1926,2019-09-25T17:37:11.000Z,9,0,Y,78,25,1926,2019,1569433031,2025,-1.67446315,11,10h:34m,0,-624.828735,-18.0,1,105179,26,3.4,
1914,5.936306209810588,-12.7,1,2019-09-25 00:00:00,5.3,21.2,False,14.2,17,,79.4,157,0,36,0.905668259,92.5,-2.1356215189941765,1945,2019-09-25T17:36:51.000Z,9,0,Y,78,25,1945,2019,1569433011,2101,-1.64208341,51,10h:40m,0,-795.8348,-22.3,1,105179,20,4.1,
1915,5.768135868347619,6.7,7,2019-09-25 00:00:00,-12.6,19,False,-6.4,17,,67.8,158,4,36,0.9365403,43.3,-2.4623786126667,770,2019-09-25T17:36:26.000Z,9,0,N,78,25,770,2019,1569432986,1778,1.01000154,26,04h:24m,0,-1602.47021,-64.3,1,105179,36,0.8,
1916,5.837482587613131,4.9,7,2019-09-25 00:00:00,-9.7,20.6,False,-6.2,17,,69.5,159,4,35,0.8681202,36.7,-2.331918113780736,674,2019-09-25T17:35:48.000Z,9,0,Y,78,25,674,2019,1569432948,1838,0.5372915,48,04h:42m,0,-1709.38965,-68.5,1,105179,18,1.1,
1917,6.003575009125434,5.1,7,2019-09-25 00:00:00,9.9,20.4,False,-9.5,17,,68.8,160,3,35,0.9347442,45.4,-2.2680621392742264,867,2019-09-25T17:35:25.000Z,9,0,Y,78,25,867,2019,1569432925,1909,1.35413027,25,05h:00m,0,-1701.25793,-63.0,1,105179,0,3.0,
1918,5.981789969722242,5.8,7,2019-09-25 00:00:00,9.1,24.1,False,-7.6,17,,66.8,161,3,35,0.932950437,40.5,-2.0045702130207,774,2019-09-25T17:35:08.000Z,9,0,Y,78,25,774,2019,1569432908,1910,1.47819,8,04h:40m,0,-1745.85071,-66.1,1,105179,20,2.5,
1919,5.931175697991765,-12,1,2019-09-25 00:00:00,-12.6,20.6,False,14.2,17,,78.6,162,0,34,0.8847856,95.1,-2.2978444916817002,1805,2019-09-25T17:34:47.000Z,9,0,N,78,25,1805,2019,1569432887,1897,-1.48545456,47,10h:40m,0,-583.8922,-17.9,1,105179,20,2.6,
1920,5.865385704453445,0,1,2019-09-25 00:00:00,-22.6,24.6,False,0,17,,79,163,0,34,0,0,-2.3907500036339404,0,2019-09-25T17:34:25.000Z,9,0,N,78,25,0,2019,1569432865,2015,-1.55260491,25,0,0,-553.3166,-90.0,1,105179,26,2.0,
1921,5.9563195300509815,-12.8,1,2019-09-25 00:00:00,-14.6,23.7,False,13.7,17,,79,164,0,34,0.952623367,94.5,-2.24327854671687,1805,2019-09-25T17:34:08.000Z,9,0,N,78,25,1805,2019,1569432848,1910,-1.67477918,8,10h:36m,0,-624.855042,-19.1,1,105179,24,2.3,
1922,5.953050271515829,-15,1,2019-09-25 00:00:00,4.3,22,False,12.5,17,,80.1,165,0,33,0.9561589,92.9,-2.1326400951051303,1977,2019-09-25T17:33:50.000Z,9,0,Y,78,25,1977,2019,1569432830,2128,-1.82142389,50,10h:22m,0,-787.8966,-21.7,1,105179,38,4.0,
1923,6.140373139254628,-12.8,1,2019-09-25 00:00:00,3.2,34.8,False,14.1,17,,77.7,166,0,33,0.9106168,95.6,-1.80992159067759,1840,2019-09-25T17:33:29.000Z,9,0,Y,78,25,1840,2019,1569432809,1924,-0.477735251,29,10h:36m,0,-563.743469,-17.0,1,105179,24,3.6,
1924,6.0990026339424,-13,1,2019-09-25 00:00:00,3.8,31.8,False,13.4,17,,77.5,167,0,33,0.949486,94.2,-2.0752821553854,1772,2019-09-25T17:33:10.000Z,9,0,Y,78,25,1772,2019,1569432790,1880,-0.751554,10,10h:34m,0,-630.5441,-19.6,1,105179,26,3.8,
1925,5.1818424291362435,4.9,11,2019-10-01 00:00:00,-10.6,26.3,False,14,18,,86.6,1,0,57,0.8271994,78.6,1.99484383505316,1716,2019-10-01T18:57:42.000Z,10,0,Y,79,1,1716,2019,1569956262,2182,-1.82782662,42,00h:32m,0,1348.1499,38.2,1,105192,28,-4.0,
1926,5.267423990946117,-7.4,3,2019-10-01 00:00:00,-12.4,42.9,False,-2,18,,77.6,2,4,57,0.881055,31.9,1.84973458286409,720,2019-10-01T18:57:17.000Z,10,0,N,79,1,720,2019,1569956237,2256,1.804621,17,08h:40m,0,2137.70166,71.4,1,105192,20,-2.6,
1927,5.493526222260922,0,4,2019-10-01 00:00:00,-27,20.5,False,0,18,,72,3,3,56,0,0,1.5029407011033677,0,2019-10-01T18:56:55.000Z,10,0,N,79,1,0,2019,1569956215,2172,1.423777,55,0,0,1927.35669,90.0,1,105192,52,-2.3,
1928,5.306767363709331,12,10,2019-10-01 00:00:00,11.3,10.8,False,12.7,18,,78.8,4,6,56,0.878546238,92.5,1.96978904498883,1624,2019-10-01T18:56:25.000Z,10,0,N,79,1,1624,2019,1569956185,1755,-1.95550239,25,01h:24m,0,665.2536,22.3,1,105192,36,-2.6,
1929,5.330317462170324,3.6,11,2019-10-01 00:00:00,9.1,44.4,False,16.8,18,,86,5,0,55,0.7711793,87.1,2.0580011350179257,1882,2019-10-01T18:55:33.000Z,10,0,N,79,1,1882,2019,1569956133,2162,-0.730664253,33,00h:22m,0,1063.35046,29.5,1,105192,38,-2.4,
