session_pitch_id,releaseHeight,horizontalBreak,spinClockTiltHour,date,szx,szy,selected,verticalBreak,_hour,videoPointerID,speed,no,pitchType,_minute,spinConfidence,spinEfficiency,releaseSide,trueSpin,_month,_milisecond,strike,_day,truespin,_year,pitch_id,spin,launchAngle,_second,spinAxis,releaseExtension,rifleSpin,gyroDegree,mode,_id,spinClockTiltMinute,horizontalAngle,memo,session_pitch_id
361,5.2385334725295,5.1,10,2019-09-25 00:00:00,-11.5,10.8,False,5.8,19,,79.1,52,4,9,0.8485762,40.9,2.3357231006631602,901,9,0,N,25,901,2019,1569438557,2201,-1.63303936,17,01h:02m,-,2008.36951,65.8,1,102290,58,-4.4,,361
362,5.288515198327257,0,0,2019-09-25 00:00:00,16.3,9.4,False,0,19,,82.1,53,5,8,0,0,2.40152296952958,0,9,0,N,25,0,2019,1569438536,0,-1.81991017,56,0,-,48.36111,90.0,1,102290,26,-3.0,,362
363,5.406514411105041,12.6,10,2019-09-25 00:00:00,12.3,28.8,False,13.7,19,,82.9,54,0,8,0.872033656,95.3,2.40008628973737,1837,9,0,N,25,1837,2019,1569438518,1927,-1.30985343,38,01h:22m,-,582.443542,17.6,1,102290,38,-2.9,,363
364,5.345843610487887,12.7,10,2019-09-25 00:00:00,-9.1,27.4,False,13.3,19,,82.8,55,0,7,0.7891075,93.7,2.2300037533896058,1894,9,0,Y,25,1894,2019,1569438461,2022,-1.08370173,41,01h:22m,-,707.8215,20.5,1,102290,38,-5.1,,364
365,5.183274679794589,13.5,10,2019-09-25 00:00:00,-9.1,11,False,10.4,19,,82.9,56,0,7,0.7677575,88.6,2.2361376740026038,1813,9,0,N,25,1813,2019,1569438443,2047,-1.23835754,23,01h:38m,-,950.2067,27.7,1,102290,22,-5.1,,365
366,5.239498990903671,13,10,2019-09-25 00:00:00,-9.1,0.7,False,13.9,19,,82.5,57,0,7,0.757235646,96.7,2.4555620116064705,1944,9,0,N,25,1944,2019,1569438422,2010,-2.62742853,2,01h:22m,-,508.551453,14.7,1,102290,38,-5.4,,366
367,5.40522376149678,12.8,10,2019-09-25 00:00:00,-15.4,-0.2,False,13.8,19,,82.2,58,4,6,0.847853065,95.4,2.18498655187761,1882,9,0,N,25,1882,2019,1569438401,1972,-2.79084563,41,01h:20m,-,588.224,17.4,1,102290,40,-5.1,,367
368,5.3048345224990445,0.5,11,2019-09-25 00:00:00,-8.5,26.7,False,6.3,19,,78.6,59,4,6,0.899101436,35.1,2.4082247411933104,791,9,0,Y,25,791,2019,1569438381,2256,-0.068678394,21,00h:06m,-,2112.389,69.5,1,102290,54,-3.6,,368
369,5.30010368259684,4.7,11,2019-09-25 00:00:00,-20.8,0.8,False,5.6,19,,78.8,60,4,5,0.891064644,39.5,2.40796489867323,858,9,0,N,25,858,2019,1569438359,2169,-1.80439317,59,00h:58m,-,1992.07861,66.7,1,102290,2,-4.7,,369
370,5.332996136715078,0.3,11,2019-09-25 00:00:00,-9.2,20.9,False,4.9,19,,77.1,61,4,5,0.9249478,29.3,2.559821988799066,644,9,0,Y,25,644,2019,1569438344,2200,-0.179191157,44,00h:04m,-,2103.22778,73.0,1,102290,56,-3.7,,370
371,5.281753354484958,13.6,10,2019-09-25 00:00:00,15.6,20.5,False,8.3,19,,77.5,62,6,5,0.751079559,85.4,2.5461225005892665,1429,9,0,N,25,1429,2019,1569438323,1674,-1.01328027,23,01h:52m,-,871.244,31.4,1,102290,8,-3.5,,371
372,5.17290486350586,0,10,2019-09-25 00:00:00,20.1,15,False,0,19,,78.2,63,6,5,0,0,2.52277854714171,0,9,0,N,25,0,2019,1569438309,0,-1.41958475,9,0,-,870.7665,90.0,1,102290,12,-3.1,,372
373,5.31598065112491,14.6,10,2019-09-25 00:00:00,0.9,6.6,False,10,19,,77.9,64,6,4,0.8701388,94.9,2.486665889606504,1536,9,0,N,25,1536,2019,1569438291,1620,-2.46975279,51,01h:46m,-,512.4798,18.5,1,102290,14,-4.1,,373
374,5.352686786351307,13.3,9,2019-09-25 00:00:00,6.4,28.3,False,6.2,19,,77.3,65,6,4,0.7815582,78.8,2.3631898231458544,1288,9,0,Y,25,1288,2019,1569438278,1635,-0.280335128,38,02h:04m,-,1006.94476,38.0,1,102290,56,-3.8,,374
375,5.45827855160367,15.6,10,2019-09-25 00:00:00,7.7,16.9,False,9.6,19,,82.7,66,5,4,0.8455361,94.8,2.2067660794697703,1801,9,0,Y,25,1801,2019,1569438262,1900,-2.39636469,22,01h:54m,-,604.2365,18.5,1,102290,6,-2.9,,375
376,5.4137171998299,12.1,10,2019-09-25 00:00:00,3.7,18.6,False,13.4,19,,82.5,67,5,4,0.9262596,93.1,2.2413638485512304,1759,9,0,Y,25,1759,2019,1569438248,1889,-1.80321765,8,01h:20m,-,688.846558,21.4,1,102290,40,-3.3,,376
377,5.424860047615866,13.6,8,2019-09-25 00:00:00,12.4,20.9,False,-3.8,19,,82.1,68,5,3,0.779158,96.8,2.30366338932834,1081,9,0,N,25,1081,2019,1569438232,1117,-1.08102357,52,03h:30m,-,-278.7962,-14.5,1,102290,30,-2.8,,377
378,5.494709325937261,12.7,10,2019-09-25 00:00:00,-12.7,32.1,False,13.5,19,,80.9,69,0,3,0.827765942,94.5,2.3217719851563903,1862,9,0,N,25,1862,2019,1569438198,1970,-0.605849445,18,01h:22m,-,642.8964,19.0,1,102290,38,-5.3,,378
379,5.459598925621425,12.5,10,2019-09-25 00:00:00,-6.5,27,False,13.9,19,,80.2,70,0,2,0.8518194,95.4,2.019438221573483,1844,9,0,Y,25,1844,2019,1569438174,1933,-0.4849869,54,01h:20m,-,579.2388,17.4,1,102290,40,-4.2,,379
380,5.4531692996274,15.6,10,2019-09-25 00:00:00,-2.7,16,False,10.2,19,,81.2,71,0,2,0.859282732,95.1,2.2870091898279603,1858,9,0,Y,25,1858,2019,1569438158,1955,-1.54347932,38,01h:50m,-,605.4802,18.0,1,102290,10,-4.5,,380
381,5.357631963524178,0,0,2019-09-25 00:00:00,-1.3,5.3,False,0,19,,82.1,72,0,2,0,0,2.1186925885222503,0,9,0,N,25,0,2019,1569438144,0,-1.97701561,24,0,-,-66.9239,-90.0,1,102290,30,-4.3,,381
382,5.45589472614073,12.8,10,2019-09-25 00:00:00,-11.9,32.1,False,13.4,19,,81,73,0,2,0.782751858,94.3,2.307454593402344,1814,9,0,N,25,1814,2019,1569438130,1924,-0.8715089,10,01h:22m,-,640.3447,19.4,1,102290,38,-5.4,,382
383,5.5123786173027,0,1,2019-09-25 00:00:00,-2.3,17.2,False,0,19,,81.6,74,0,1,0,0,2.2290252658553102,0,9,0,Y,25,0,2019,1569438114,0,-1.588009,54,0,-,-296.108368,-90.0,1,102290,30,-4.3,,383
384,6.542158507319409,-12.9,1,2019-10-16 00:00:00,-0.9,38.9,False,12.1,17,,77.3,1,6,35,0.8274455,100,-2.7989916873253335,1537,10,0,Y,16,1537,2019,1571247353,1538,-1.08417726,53,10h:26m,-,45.1692276,1.7,1,102356,34,4.7,,384
385,6.588231637310701,-14.6,1,2019-10-16 00:00:00,-10.5,32.4,False,9,17,,80.7,2,5,35,0.7708327,85.6,-3.0341507854518044,1656,10,0,Y,16,1656,2019,1571247334,1935,-1.50866246,34,10h:08m,-,-1001.88043,-31.2,1,102356,52,4.4,,385
386,6.389088362729787,-10.3,1,2019-10-16 00:00:00,-13.3,41.1,False,9.9,17,,81.1,3,0,35,0.786798537,74.3,-2.726956893908754,1547,10,0,N,16,1547,2019,1571247312,2082,0.247349471,12,10h:32m,-,-1393.28589,-42.0,1,102356,28,3.3,,386
387,6.570012706836813,-14.3,1,2019-10-16 00:00:00,2.1,17.3,False,10.2,17,,76.4,4,6,34,0.853466868,100,-2.66933038463481,1469,10,0,Y,16,1469,2019,1571247257,1469,-2.56928635,17,10h:10m,-,24.3816757,1.0,1,102356,50,4.9,,387
388,6.5137876083261546,-10.8,1,2019-10-16 00:00:00,-8.2,41.3,False,11.3,17,,75.4,5,6,33,0.875981867,97.9,-2.738808596682674,1191,10,0,Y,16,1191,2019,1571247226,1217,-0.253602445,46,10h:30m,-,249.961548,11.9,1,102356,30,3.6,,388
389,6.61372277908173,-11.7,1,2019-10-16 00:00:00,-7.1,13.7,False,11.8,17,,79.4,6,6,32,0.792473435,99.2,-2.64703674943032,1320,10,0,N,16,1320,2019,1571247145,1331,-2.62190151,25,10h:28m,-,168.672684,7.3,1,102356,32,4.0,,389
390,6.499038198854916,-14.6,1,2019-10-16 00:00:00,-7.2,33.8,False,9,17,,77.8,7,6,31,0.848127842,100,-2.9203571468273943,1374,10,0,Y,16,1374,2019,1571247119,1374,-1.32175922,59,10h:02m,-,-43.23065,-1.8,1,102356,58,3.4,,390
391,6.420269333905791,-13.3,1,2019-10-16 00:00:00,11.5,24.1,False,13.3,17,,81.7,8,6,31,0.8379289,99.9,-2.6902365526455903,1804,10,0,N,16,1804,2019,1571247103,1806,-3.031515,43,10h:30m,-,-79.4560852,-2.5,1,102356,30,5.5,,391
392,6.421665987451221,0,1,2019-10-16 00:00:00,19.1,46.4,False,0,17,,81.7,9,5,31,0,0,-2.76875131654446,0,10,0,N,16,0,2019,1571247089,0,-1.48932,29,0,-,-1117.10352,-90.0,1,102356,46,6.2,,392
393,6.27288357252691,-14.2,2,2019-10-16 00:00:00,14.9,18.1,False,6.2,17,,81.4,10,5,31,0.7569564,74.5,-2.7272318414157337,1495,10,0,N,16,1495,2019,1571247074,2006,-2.91088128,14,10h:00m,-,-1337.81763,-41.8,1,102356,0,6.0,,393
394,6.232752109211316,-11,1,2019-10-16 00:00:00,6.2,24.3,False,5.8,17,,82.3,11,5,30,0.7689095,62.3,-3.04203904661865,1304,10,0,Y,16,1304,2019,1571247058,2093,-1.79699409,58,10h:10m,-,-1637.446,-51.5,1,102356,50,5.6,,394
395,6.35781628262976,-10.4,1,2019-10-16 00:00:00,14.9,11.2,False,6,17,,82.3,12,5,30,0.7634367,60.6,-2.63061056830299,1233,10,0,N,16,1233,2019,1571247037,2034,-2.77181315,37,10h:18m,-,-1617.9259,-52.7,1,102356,42,5.9,,395
396,6.355554471602701,0,1,2019-10-16 00:00:00,2.7,16.6,False,0,17,,82.9,13,5,29,0,0,-2.803468294943687,0,10,0,Y,16,0,2019,1571246998,0,-1.998651,58,0,-,-1167.88831,-90.0,1,102356,46,5.6,,396
397,6.3069681198228125,-13.7,1,2019-10-16 00:00:00,-7,38.9,False,9.3,17,,82.1,14,5,29,0.72798723,83.3,-2.89866339023274,1730,10,0,Y,16,1730,2019,1571246983,2076,-0.2702277,43,10h:14m,-,-1148.36621,-33.6,1,102356,46,4.8,,397
398,6.3212828180073,-13.7,1,2019-10-16 00:00:00,-14.4,36.5,False,9.3,17,,81.2,15,5,29,0.7833677,82.2,-2.9894432460137703,1686,10,0,N,16,1686,2019,1571246964,2050,-0.5669338,24,10h:12m,-,-1166.67786,-34.7,1,102356,48,3.9,,398
399,6.389229570079083,-10.4,1,2019-10-16 00:00:00,-6.7,41.6,False,9.1,17,,81.8,16,0,29,0.764575839,82.6,-2.75791798319466,1215,10,0,Y,16,1215,2019,1571246949,1471,-1.09439921,9,10h:28m,-,-829.653748,-34.3,1,102356,32,4.1,,399
400,6.432334589829642,-14.3,1,2019-10-16 00:00:00,-4.1,33.6,False,10,17,,79.6,17,6,28,0.820779264,100,-2.69540518782405,1511,10,0,Y,16,1511,2019,1571246934,1511,-1.14363027,54,10h:10m,-,-19.536417,-0.7,1,102356,50,4.5,,400
401,6.537379964005059,-13.7,1,2019-10-16 00:00:00,-7.2,29.7,False,10.4,17,,77.9,18,6,28,0.834445059,98.5,-2.81212139535054,1452,10,0,Y,16,1452,2019,1571246919,1474,-1.44736862,39,10h:12m,-,255.302383,10.0,1,102356,48,4.3,,401
402,6.495224156854368,-11.9,1,2019-10-16 00:00:00,-8.5,27.4,False,12.2,17,,78.9,19,6,28,0.829560757,98.5,-2.80326673654443,1455,10,0,Y,16,1455,2019,1571246904,1477,-1.96225083,24,10h:30m,-,251.53215,9.8,1,102356,30,4.0,,402
403,6.48777628938898,-12.9,1,2019-10-16 00:00:00,-12,30.4,False,12.4,17,,79.3,20,6,28,0.773794234,100,-2.77633300946937,1533,10,0,N,16,1533,2019,1571246893,1533,-2.29907417,13,10h:26m,-,17.9432888,0.7,1,102356,34,3.8,,403
404,6.326187673657801,-13,1,2019-10-16 00:00:00,-4.1,47.3,False,11.8,17,,79.4,21,6,27,0.9391827,99.9,-2.7905422220893934,1624,10,0,N,16,1624,2019,1571246879,1626,0.1397364,59,10h:24m,-,-80.2405,-2.8,1,102356,36,4.0,,404
405,6.4061961711547415,0,6,2019-10-16 00:00:00,26.5,24.2,False,0,17,,75,22,4,25,0,0,-2.979967071458684,0,10,0,N,16,0,2019,1571246754,0,0.381551445,54,0,-,-1919.31958,-90.0,1,102356,10,5.7,,405
406,6.463376322160291,-15.7,1,2019-10-16 00:00:00,18.8,35,False,10.5,17,,81.2,23,0,25,0.8849925,95.6,-2.9408497420029,1896,10,0,N,16,1896,2019,1571246739,1984,-1.54250109,39,10h:12m,-,-583.1018,-17.1,1,102356,48,6.4,,406
407,6.353650206507942,-13.1,1,2019-10-16 00:00:00,9.4,15.3,False,9.3,17,,82.3,24,0,25,0.750410259,85.3,-2.74486516165251,1674,10,0,Y,16,1674,2019,1571246723,1964,-1.91595674,23,10h:18m,-,-1026.29407,-31.5,1,102356,42,5.7,,407
408,6.49565552168442,-14.4,1,2019-10-16 00:00:00,13.9,32.8,False,10.7,17,,80.5,25,0,25,0.775247931,87.1,-2.867209476142935,1739,10,0,N,16,1739,2019,1571246706,1997,-2.02273941,6,10h:20m,-,-982.0946,-29.5,1,102356,40,6.0,,408
409,6.439297057031826,-12.4,1,2019-10-16 00:00:00,-1.5,45.7,False,9.5,17,,81,26,0,24,0.8444484,82.7,-2.8287050567930705,1566,10,0,N,16,1566,2019,1571246688,1893,-0.3110052,48,10h:20m,-,-1062.68152,-34.2,1,102356,40,4.5,,409
410,6.425690068822167,-12.7,1,2019-10-16 00:00:00,-2.3,23.8,False,11,17,,80.6,27,0,24,0.98592186,84.3,-2.89348327211463,1723,10,0,Y,16,1723,2019,1571246678,2044,-2.17724228,38,10h:26m,-,-1099.80249,-32.6,1,102356,34,4.0,,410
411,6.441263953360275,0,1,2019-10-16 00:00:00,22,2,False,0,17,,79.7,28,0,20,0,0,-2.935861395538625,0,10,0,N,16,0,2019,1571246415,0,-3.617895,15,0,-,-968.5567,-90.0,1,102356,36,7.0,,411
412,6.3644079821148445,-13.5,1,2019-10-16 00:00:00,7.2,28.2,False,9.6,17,,81.6,29,0,19,0.7812761,84.9,-2.8963971763185343,1733,10,0,Y,16,1733,2019,1571246391,2040,-1.42489922,51,10h:18m,-,-1076.453,-31.8,1,102356,42,5.8,,412
413,6.2309744189199,-16,1,2019-10-16 00:00:00,-3.2,20.5,False,10.5,17,,81.4,30,0,19,0.8773264,94.4,-2.9076233639996403,1941,10,0,Y,16,1941,2019,1571246373,2057,-2.40078759,33,10h:10m,-,-679.489868,-19.3,1,102356,50,4.6,,413
414,6.586054340719465,-13.4,1,2019-10-16 00:00:00,-8.9,41.3,False,10.9,17,,79.8,31,0,19,0.753021538,85.9,-2.97003543758532,1748,10,0,Y,16,1748,2019,1571246348,2035,-1.61608374,8,10h:22m,-,-1042.02332,-30.8,1,102356,38,4.2,,414
415,6.4348425294660005,-12.9,1,2019-10-16 00:00:00,-12.4,30.4,False,10.4,17,,81.2,32,0,18,0.81878823,84.2,-3.134350398465,1727,10,0,N,16,1727,2019,1571246327,2051,-2.03568482,47,10h:24m,-,-1106.35352,-32.6,1,102356,36,3.9,,415
416,6.376615593681957,-12.1,1,2019-10-16 00:00:00,0.2,34.6,False,9.3,17,,81.4,33,0,18,0.7801228,81.3,-3.04037598887334,1627,10,0,Y,16,1627,2019,1571246309,2001,-0.6955587,29,10h:22m,-,-1165.37036,-35.6,1,102356,38,5.2,,416
417,6.31684941905043,-13.3,1,2019-10-16 00:00:00,3.3,35.5,False,10.4,17,,81.9,34,0,18,0.878742456,86.6,-3.104627409574677,1812,10,0,Y,16,1812,2019,1571246297,2092,-1.18215132,17,10h:22m,-,-1045.27454,-30.0,1,102356,38,5.2,,417
418,6.5059284875793,-9.8,1,2019-10-16 00:00:00,-8.5,52.2,False,10.1,17,,81,35,0,18,0.766911447,74.2,-2.95454134307358,1528,10,0,N,16,1528,2019,1571246284,2058,-0.216096669,4,10h:38m,-,-1378.91711,-42.1,1,102356,22,4.1,,418
419,6.7036374117643325,0,11,2019-10-01 00:00:00,-2.6,40.5,False,0,20,,79.9,36,5,33,0,0,-2.1877949508320103,0,10,0,Y,1,0,2019,1569961997,0,-3.15857339,17,0,-,1437.05334,90.0,1,102356,36,3.2,,419
420,6.661075633484415,0,3,2019-10-01 00:00:00,-10.2,31.7,False,0,20,,73.5,37,4,33,0,0,-1.9544140449654603,0,10,0,Y,1,0,2019,1569961984,0,-0.9666332,4,0,-,1042.30273,90.0,1,102356,14,1.3,,420
421,6.494831866827525,0,12,2019-10-01 00:00:00,-15.6,46.2,False,0,20,,81.2,38,0,32,0,0,-2.09330610554403,0,10,0,N,1,0,2019,1569961966,0,-1.30429971,46,0,-,364.323944,90.0,1,102356,0,2.4,,421
422,6.480143841870817,0,1,2019-10-01 00:00:00,3.9,29.5,False,0,20,,82.2,39,0,32,0,0,-1.8501259870641602,0,10,0,Y,1,0,2019,1569961951,0,-3.04108477,31,0,-,-1108.16541,-90.0,1,102356,46,3.4,,422
423,6.419336558313822,-10.9,1,2019-10-01 00:00:00,-13.3,24.9,False,10.9,20,,81.6,40,0,32,0.8790931,75.2,-2.0923357971436047,1590,10,0,N,1,1590,2019,1569961938,2113,-2.64776087,18,10h:34m,-,-1392.19519,-41.2,1,102356,26,1.9,,423
424,6.4424974835458775,-5.7,0,2019-10-01 00:00:00,-9.7,45.4,False,22.5,20,,79.4,41,0,31,0.83827424,98.5,-2.1324220701704153,2874,10,0,N,1,2874,2019,1569961917,2917,-0.641980231,57,11h:30m,-,501.1736,9.9,1,102356,30,2.5,,424
425,6.310515462347889,0,11,2019-10-01 00:00:00,-11.4,44.2,False,0,20,,73.1,42,4,30,0,0,-2.2061112238257303,0,10,0,N,1,0,2019,1569961847,0,1.95259929,47,0,-,-432.102264,-90.0,1,102356,10,1.0,,425
426,6.542399419393266,0,9,2019-10-01 00:00:00,-10,60.5,False,0,20,,72.9,43,4,30,0,0,-2.15110859907021,0,10,0,N,1,0,2019,1569961828,0,1.377269,28,0,-,1226.525,90.0,1,102356,50,1.5,,426
427,6.60143501659586,0,1,2019-10-01 00:00:00,4.4,38.4,False,0,20,,80.9,44,0,30,0,0,-1.8738267745017603,0,10,0,Y,1,0,2019,1569961808,0,-2.8408637,8,0,-,-1144.19861,-90.0,1,102356,38,3.4,,427
428,6.249732785090146,-14.1,2,2019-10-01 00:00:00,-10.7,38.9,False,7,20,,80.3,45,5,29,0.8527056,80.1,-2.3965574183409304,1527,10,0,N,1,1527,2019,1569961787,1907,-0.775024056,47,09h:56m,-,-1141.65442,-36.8,1,102356,4,3.0,,428
429,6.449617201404468,0,1,2019-10-01 00:00:00,-15.1,26.7,False,0,20,,81.2,46,5,29,0,0,-2.3138989536483603,0,10,0,N,1,0,2019,1569961770,0,-2.87824488,30,0,-,-1243.28064,-90.0,1,102356,46,3.4,,429
430,6.325358342947879,0,9,2019-10-01 00:00:00,-6.8,49.4,False,0,20,,81.7,47,0,29,0,0,-2.3164142587702936,0,10,0,N,1,0,2019,1569961753,0,-0.1268049,13,0,-,-1280.28333,-90.0,1,102356,26,2.9,,430
431,6.649985410370445,0,1,2019-10-01 00:00:00,-6.8,37.9,False,0,20,,81.5,48,0,28,0,0,-2.3575211256306763,0,10,0,Y,1,0,2019,1569961737,0,-3.34820366,57,0,-,-1093.4707,-90.0,1,102356,34,3.8,,431
432,6.349972220938048,-12.3,1,2019-10-01 00:00:00,-8.6,36.6,False,8.8,20,,82.6,49,0,28,0.9767811,83.6,-2.22524311361859,1468,10,0,Y,1,1468,2019,1569961725,1757,-0.8254681,45,10h:14m,-,-964.893433,-33.3,1,102356,46,2.7,,432
433,6.482165364183601,-13.1,1,2019-10-01 00:00:00,-10.9,40.7,False,10.2,20,,80.9,50,0,28,0.766505539,80.6,-2.2775925231469802,1647,10,0,N,1,1647,2019,1569961712,2044,-1.52508461,32,10h:20m,-,-1210.766,-36.3,1,102356,40,3.0,,433
434,6.409017595043544,-14.2,1,2019-09-28 00:00:00,1.2,18.7,False,10.2,15,,82.2,51,0,26,0.9020383,85.2,-2.2943950166108404,1852,9,0,Y,28,1852,2019,1569684377,2174,-2.93287683,17,10h:16m,-,-1138.06714,-31.6,1,102356,44,4.0,,434
435,6.314765199887157,-10.6,1,2019-09-28 00:00:00,-10.8,47.5,False,11.3,15,,83.4,52,0,26,0.8320786,77.3,-2.276442382069116,1691,9,0,N,28,1691,2019,1569684365,2188,-0.29458937,5,10h:36m,-,-1388.52393,-39.4,1,102356,24,3.0,,435
436,6.362023008357939,1.6,6,2019-09-28 00:00:00,11.1,20,False,-4.6,15,,74.9,53,4,25,0.9418264,18.3,-2.4165608173214665,387,9,0,N,28,387,2019,1569684349,2120,-0.493864179,49,05h:02m,-,-2084.32642,-79.5,1,102356,58,3.5,,436
437,6.440267398240651,-13.5,1,2019-09-28 00:00:00,-0.4,26.6,False,10.6,15,,83.7,54,0,25,0.8729528,81.1,-2.256362969308937,1874,9,0,Y,28,1874,2019,1569684339,2312,-2.39411259,39,10h:22m,-,-1353.82935,-35.8,1,102356,38,3.9,,437
438,6.25500529165984,-13.7,1,2019-09-28 00:00:00,-14.2,14.9,False,10,15,,82.5,55,5,25,0.822053969,80.5,-2.585551716528464,1717,9,0,N,28,1717,2019,1569684326,2132,-2.90131712,26,10h:18m,-,-1264.85,-36.4,1,102356,42,3.3,,438
439,6.298307457079989,-8.8,1,2019-09-28 00:00:00,-15.4,22.4,False,13.6,15,,82.6,56,0,25,0.8024411,82.4,-2.3901834025832103,1825,9,0,N,28,1825,2019,1569684312,2214,-2.08803248,12,10h:58m,-,-1253.77222,-34.5,1,102356,2,2.6,,439
440,6.381842332535046,-13.7,1,2019-09-28 00:00:00,-6,17,False,11.3,15,,82.3,57,0,24,0.7970373,85.7,-2.443559882323135,1898,9,0,Y,28,1898,2019,1569684296,2214,-3.21925783,56,10h:24m,-,-1140.145,-31.0,1,102356,36,4.0,,440
441,6.141716971277668,-11.6,2,2019-09-28 00:00:00,-8.7,26.3,False,5.4,15,,80.8,58,5,24,0.7396508,63,-2.57852165746266,1301,9,0,Y,28,1301,2019,1569684279,2064,-1.36874461,39,10h:00m,-,-1602.09131,-50.9,1,102356,0,4.0,,441
442,6.232749353305801,0,1,2019-09-28 00:00:00,-12.5,3.9,False,0,15,,81.5,59,5,24,0,0,-2.46558694600491,0,9,0,N,28,0,2019,1569684258,0,-2.589799,18,0,-,-1189.90833,-90.0,1,102356,46,3.6,,442
443,6.375871302342244,-13.8,1,2019-09-28 00:00:00,-15,10,False,9.7,15,,81.3,60,5,23,0.756662667,82.6,-2.3863640620262236,1694,9,0,N,28,1694,2019,1569684239,2051,-2.27152371,59,10h:14m,-,-1155.96655,-34.3,1,102356,46,3.1,,443
444,6.435106374610759,0,1,2019-09-28 00:00:00,-12.5,22.3,False,0,15,,83,61,5,23,0,0,-2.2556429430611233,0,9,0,N,28,0,2019,1569684221,0,-1.75452554,41,0,-,-1114.43774,-90.0,1,102356,34,3.5,,444
445,6.256493054129292,-13.3,1,2019-09-28 00:00:00,11,10.3,False,10.6,15,,81.3,62,0,23,0.9558991,83.6,-2.3658446558270554,1772,9,0,N,28,1772,2019,1569684207,2120,-3.341841,27,10h:24m,-,-1163.53552,-33.3,1,102356,36,4.7,,445
446,6.494549484937332,-12.1,1,2019-09-28 00:00:00,-13.8,33.6,False,13.6,15,,78.6,63,6,22,0.896517754,98.8,-2.07280873018479,1665,9,0,N,28,1665,2019,1569684179,1684,-1.82614172,59,10h:34m,-,254.7556,8.7,1,102356,26,2.2,,446
447,6.4208530281324006,-14,1,2019-09-28 00:00:00,-14.2,15.4,False,13.4,15,,79.9,64,6,22,0.8076636,99.3,-2.3345721820262404,1856,9,0,N,28,1856,2019,1569684155,1868,-3.704616,35,10h:26m,-,-215.223038,-6.6,1,102356,34,3.0,,447
448,6.325117037173233,-13,1,2019-09-28 00:00:00,-1.2,29.9,False,10.6,15,,81.7,65,0,22,0.944446862,80.7,-2.37484711647066,1800,9,0,Y,28,1800,2019,1569684143,2232,-1.62145555,23,10h:22m,-,-1318.98718,-36.2,1,102356,38,3.7,,448
449,6.44632054785615,0.6,6,2019-09-28 00:00:00,17.5,18,False,-6.3,15,,73.4,66,4,22,0.8672966,23.8,-2.24976673570311,489,9,0,N,28,489,2019,1569684124,2055,-0.9015861,4,05h:38m,-,-1995.61243,-76.2,1,102356,22,3.7,,449
450,6.437430718446312,0,6,2019-09-28 00:00:00,0.9,42.9,False,0,15,,75.1,67,4,21,0,0,-2.28774409796556,0,9,0,N,28,0,2019,1569684108,0,1.34263,48,0,-,1003.41071,90.0,1,102356,26,2.6,,450
451,6.4176214008309005,3.2,7,2019-09-28 00:00:00,-12.8,29.3,False,-4.7,15,,73.1,68,4,21,0.8501393,24.1,-2.4857088522034747,499,9,0,N,28,499,2019,1569684098,2068,0.138794869,38,04h:42m,-,-2006.72852,-76.0,1,102356,18,1.5,,451
452,6.3115988284912685,-10.2,1,2019-09-28 00:00:00,-21.5,49,False,11.4,15,,81.9,69,0,21,0.880378962,77.5,-2.3329830973781553,1611,9,0,N,28,1611,2019,1569684084,2080,-0.277726561,24,10h:38m,-,-1315.76807,-39.2,1,102356,22,1.7,,452
453,6.317813493855046,-10.6,1,2019-09-28 00:00:00,-18.7,44.4,False,11.8,15,,81,70,0,21,0.855914,80.2,-2.346156348710515,1659,9,0,N,28,1659,2019,1569684069,2067,-0.509137452,9,10h:38m,-,-1233.79773,-36.6,1,102356,22,2.2,,453
454,6.428787247304565,-10.2,1,2019-09-28 00:00:00,-20.8,54.4,False,11.1,15,,81,71,0,20,0.8438468,76.5,-2.4636353843221537,1568,9,0,N,28,1568,2019,1569684052,2049,-0.0381544568,52,10h:36m,-,-1319.20557,-40.1,1,102356,24,1.9,,454
455,6.235261065908043,-13.2,1,2019-09-28 00:00:00,0.9,13,False,10.9,15,,82.4,72,0,20,0.9166994,84.8,-2.3853960010011304,1776,9,0,N,28,1776,2019,1569684038,2095,-3.218275,38,10h:24m,-,-1111.35059,-32.0,1,102356,36,4.0,,455
456,6.317926912490388,-13.2,1,2019-09-28 00:00:00,3.6,30.2,False,10.9,15,,83.1,73,0,20,0.9268354,85.5,-2.333015951708914,1818,9,0,Y,28,1818,2019,1569684027,2126,-1.836148,27,10h:24m,-,-1102.62451,-31.2,1,102356,36,4.1,,456
457,6.3024704820207,-12.8,1,2019-09-28 00:00:00,-8.4,29.6,False,10.4,15,,81.8,74,0,20,0.920939,84.1,-2.40163812701007,1705,9,0,Y,28,1705,2019,1569684015,2026,-1.7743063,15,10h:22m,-,-1095.10767,-32.7,1,102356,38,3.1,,457
458,6.349333572643113,-12.6,1,2019-09-28 00:00:00,-14.5,42.2,False,11,15,,81.5,75,0,20,0.8638884,84.3,-2.339050334920186,1789,9,0,N,28,1789,2019,1569684006,2123,-0.714758754,6,10h:24m,-,-1141.53589,-32.5,1,102356,36,2.8,,458
459,5.3411730068062475,15.2,9,2019-10-04 00:00:00,-8.2,12.9,False,6.9,17,,65.6,1,6,30,0.8583141,83,2.0383548751455436,1306,10,0,N,4,1306,2019,1570210214,1573,-0.07577163,14,02h:06m,-,876.5563,33.9,1,102617,54,-4.3,,459
